X_dataobs_,State,Account_Length,Area_Code,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Assignments
3724,ND,184,415,no,no,0,237.6,86,157,105,163.6,103,14.2,2,2,False,2
3725,DC,29,510,no,no,0,182.1,92,180.4,91,206.4,128,7.2,2,2,False,3
3726,MD,5,408,no,no,0,198.7,108,146.7,86,216.8,95,9.5,3,2,False,3
3727,MA,58,408,no,yes,47,151.1,117,137.4,103,172.6,99,9.2,8,1,False,4
3728,AR,103,415,no,yes,22,219,126,311.9,126,197,112,9,8,3,False,6
3729,DC,165,510,no,no,0,195.2,84,229.5,116,185.3,147,11.9,3,0,False,2
3730,NJ,77,408,yes,yes,34,209.9,79,226.1,88,101.8,103,11.4,2,2,True,5
3731,MD,156,510,no,no,0,81.7,133,242.5,117,203.8,112,12.3,6,3,False,4
3732,RI,132,415,yes,yes,18,130.7,86,186.1,98,204.8,103,11.9,6,0,False,4
3733,AL,115,415,no,no,0,265.9,112,132.9,94,185.2,106,14.6,7,1,False,3
3734,MS,109,510,yes,no,0,186.5,106,190.3,103,168.5,128,10.5,6,2,False,5
3735,NJ,117,408,no,no,0,185.6,115,174.8,83,188.2,122,6.7,4,4,True,2
3736,TX,148,408,no,no,0,249.7,91,185.1,90,234.2,88,10.5,1,1,False,0
3737,MS,135,510,no,no,0,204.1,116,150.2,74,108.1,154,8.1,1,2,False,5
3738,WI,87,510,no,yes,24,135.8,108,251.4,62,181.5,91,6.4,4,0,False,6
3739,GA,26,510,no,no,0,83.2,93,199.5,64,242.6,112,10.7,4,1,False,1
3740,ME,78,415,no,no,0,211.4,105,249.9,77,199.6,129,9.3,2,2,False,0
3741,MT,78,510,no,no,0,185.8,102,251.6,88,202.8,86,13.3,6,2,False,6
3742,AR,121,415,no,no,0,123.6,113,229.4,85,242.9,97,10.3,4,0,False,1
3743,ID,101,415,no,no,0,202.5,91,142.5,134,219.6,102,10.1,4,3,False,3
3744,ND,90,510,no,no,0,169.4,127,157.2,111,172.4,103,10.7,2,1,False,3
3745,AZ,83,415,no,no,0,135.2,76,161,98,129.3,105,9,6,0,False,4
3746,CA,81,408,no,no,0,125.1,103,209.6,103,186.2,78,11.8,1,1,False,4
3747,NJ,119,408,no,no,0,287.1,83,218.4,124,151.5,42,11,4,1,True,5
3748,NV,134,415,no,no,0,199.7,107,205.8,86,198.8,125,8.3,5,0,False,2
3749,NV,48,408,no,no,0,247.6,114,172.3,110,264.4,107,7.1,3,1,False,0
3750,AL,185,415,no,no,0,158.5,93,294.7,69,146.2,116,16.6,3,0,False,6
3751,AL,91,510,no,yes,39,160.8,97,119.3,54,147.9,101,10.3,3,3,False,3
3752,SC,90,408,no,yes,31,118.5,92,257.9,76,186.2,96,9,6,1,False,6
3753,WV,159,415,no,no,0,181,107,188.4,114,175.8,41,9.9,4,7,False,2
3754,CO,103,510,no,yes,40,140.3,52,245.6,114,111.7,86,11.1,6,1,False,6
3755,OH,142,408,yes,no,0,160.6,101,202,125,221.7,100,8.8,2,1,True,2
3756,TX,104,510,no,no,0,111.9,105,197.7,121,302.8,108,10.1,5,1,False,1
3757,ME,82,415,no,no,0,120.5,107,176.3,124,258,121,10.5,5,0,False,1
3758,LA,76,510,no,no,0,156.3,117,115.7,53,316.4,121,6.8,4,1,False,1
3759,MT,88,408,no,no,0,242.4,89,161.4,89,142.4,95,5.4,2,1,False,5
3760,NJ,118,408,no,no,0,178.4,81,182.7,119,251.4,109,10.8,2,1,False,1
3761,UT,139,510,no,no,0,258.7,94,190.3,132,247.2,73,11.4,2,1,True,0
3762,DC,87,415,no,yes,18,124.3,104,196.1,80,290,110,7.2,3,1,False,1
3763,UT,167,415,no,no,0,94.9,114,315.8,105,181,71,10.8,6,0,False,6
3764,CO,138,408,no,no,0,182,101,200.3,119,208.9,131,13.4,3,4,False,2
3765,MA,130,408,no,no,0,162,62,278.1,108,197.5,82,9.1,4,1,False,6
3766,FL,87,415,no,no,0,176.6,83,221.6,101,185.3,89,9.4,1,0,False,6
3767,RI,69,408,no,no,0,198.8,141,203.7,110,177.1,109,15.2,2,4,False,5
3768,ID,164,408,yes,yes,28,156.1,98,209.9,140,190,69,11.4,4,0,False,2
3769,CO,109,510,no,no,0,150.6,106,147.4,108,173.2,109,9.5,5,1,False,4
3770,MS,53,510,no,no,0,198.3,100,304.2,93,131.5,85,9.2,5,2,False,6
3771,PA,59,510,no,no,0,189.1,141,198.2,113,280.2,103,2.2,7,1,False,1
3772,KY,124,408,no,no,0,156.9,74,195.8,82,181,99,8.8,2,1,False,2
3773,ID,73,408,no,no,0,67,76,223,154,236.5,151,11.2,2,1,False,4
3774,AK,94,415,no,no,0,261.3,89,152.4,139,120.2,124,10.5,2,0,False,5
3775,AL,80,415,no,no,0,135.1,92,185,103,147.1,74,14.7,5,3,False,4
3776,SC,101,415,yes,no,0,92.1,109,163,83,133.3,102,9.7,11,2,False,4
3777,MN,115,408,no,no,0,173.5,121,168.3,100,138.3,105,7.8,5,1,False,5
3778,KS,100,415,yes,no,0,156.3,82,259.4,91,143.7,93,8.3,7,5,False,6
3779,MA,85,415,no,no,0,274.7,79,119.4,122,296.9,74,9.4,10,1,False,3
3780,KY,110,408,no,no,0,244.7,84,106.4,95,194.9,61,10.5,1,2,True,3
3781,WI,92,408,yes,no,0,183.6,96,149.7,55,135.2,71,11.8,4,0,False,5
3782,MI,102,408,no,no,0,167.1,80,222.9,94,179.9,103,11.6,3,5,False,6
3783,NV,134,408,no,no,0,177.1,120,218.1,123,183.8,93,12.7,5,3,False,2
3784,DC,96,415,no,no,0,217.8,120,139.6,109,227.7,111,11.6,3,0,False,3
3785,NE,42,510,no,no,0,143.7,96,221,98,108.9,94,8.6,1,2,False,5
3786,OR,175,415,no,no,0,185,104,325.8,86,85.4,105,14.6,2,1,False,6
3787,OR,136,415,no,yes,23,235.6,65,177.7,81,138.7,105,11.3,5,1,False,5
3788,AR,32,415,yes,no,0,265.5,75,119.7,77,169.9,128,14.8,6,2,True,3
3789,UT,101,415,no,no,0,332.1,91,151,123,277.8,99,11.3,3,1,True,0
3790,AZ,132,408,yes,yes,21,223.4,89,193.2,105,226.2,85,7.7,5,3,False,2
3791,ME,120,510,no,no,0,163.6,109,237.3,95,186.2,141,12.3,5,0,False,6
3792,MT,122,510,no,no,0,190,125,141.5,77,216.8,68,15.9,3,3,False,3
3793,OK,52,510,no,no,0,153.7,100,174.2,139,242.3,53,14.1,3,1,False,1
3794,VT,182,415,no,no,0,160.3,87,229.9,101,185.3,96,8.7,11,2,False,2
3795,NM,138,408,no,yes,12,114.5,100,175.1,130,112.7,85,7.8,5,0,False,4
3796,ID,130,510,no,no,0,140.9,68,217.5,109,123.6,96,13.6,4,3,False,4
3797,SC,106,510,no,no,0,168.4,85,123.3,95,162.5,83,4.6,4,3,False,3
3798,MA,150,408,no,no,0,150.9,92,191,106,223.6,107,8.3,4,5,True,2
3799,OK,94,415,no,no,0,255.1,96,276.9,67,226.5,74,10.6,2,0,True,0
3800,NJ,116,415,no,no,0,154,127,280.4,68,213,56,8.6,2,6,False,6
3801,CO,89,415,no,no,0,94.5,107,191.8,85,196.2,131,15,5,1,False,4
3802,WA,45,415,no,no,0,135,116,159,108,170.3,130,11.1,15,1,False,4
3803,KS,74,408,no,no,0,286.9,113,260.8,121,137.1,94,12.6,6,0,True,5
3804,GA,158,415,no,no,0,165.4,70,280.1,104,121.8,106,10.4,9,1,False,6
3805,AL,76,415,no,no,0,222,99,215.9,122,204.1,131,8.2,5,3,True,0
3806,KY,102,415,yes,no,0,209.8,85,165.7,100,230.1,92,8.7,6,0,False,3
3807,LA,4,408,no,yes,31,158.3,99,164.2,98,192.7,108,12.5,3,2,False,3
3808,MN,161,408,no,no,0,252.3,120,243.8,98,284.4,96,9.2,2,1,True,0
3809,WV,116,415,no,no,0,255.5,93,224.4,122,317.3,85,12.7,4,1,True,0
3810,ID,49,415,no,no,0,101.7,71,223.2,102,182.1,112,7.3,3,3,False,4
3811,WY,86,415,no,no,0,227.9,105,218.7,118,223.2,120,14.2,5,3,False,0
3812,NE,39,510,no,no,0,185,113,106.5,125,167.3,78,12,2,0,False,3
3813,WI,118,415,no,no,0,142.2,96,164.9,107,183.7,92,7.1,4,1,False,4
3814,MI,57,415,no,no,0,140,100,174.7,102,258.5,111,13.3,4,1,False,1
3815,NH,138,415,no,no,0,157.5,96,271.7,107,138.2,84,10.7,6,2,False,6
3816,AK,98,415,no,no,0,237.5,130,213.2,85,194.1,107,10.1,3,0,False,0
3817,DE,67,415,no,no,0,164.5,79,110.3,108,203.9,102,9.8,2,1,False,3
3818,AZ,145,415,no,yes,10,190.7,100,177.7,114,167.3,100,12.8,2,0,False,2
3819,NV,77,415,no,no,0,215.5,81,170.9,100,170.3,59,10.3,3,1,False,5
3820,WV,99,408,no,yes,12,119.9,83,237.7,98,187.6,159,16.6,2,1,False,6
3821,VT,106,510,yes,no,0,196.7,100,210.2,109,173.8,83,7.8,1,4,True,5
3822,OK,32,510,no,no,0,230.7,122,204.7,134,142,86,8.7,3,2,False,5
3823,RI,131,415,no,no,0,131.3,39,242.9,101,278.8,100,8.5,2,2,False,1
3824,MA,100,415,no,no,0,167.2,100,141.2,87,251.3,76,6.1,6,3,False,3
3825,OR,174,415,no,no,0,222.3,102,173.8,123,297.2,97,5.7,2,0,True,2
3826,NY,98,510,no,no,0,198.6,92,349.4,99,221.7,83,7.3,6,2,True,6
3827,ME,42,510,no,no,0,139.4,109,223.8,121,244.9,105,4.6,3,1,False,1
3828,VA,99,408,no,no,0,130.4,121,219.9,103,84.1,85,9.8,3,2,False,5
3829,DE,122,415,no,no,0,184.6,88,148.8,98,309.7,58,14.3,2,3,False,1
3830,OH,4,415,yes,no,0,169.7,96,131.8,94,245.1,86,14.2,4,0,True,3
3831,NY,119,408,no,no,0,153.2,131,116.6,85,218.5,74,10.1,5,1,False,3
3832,MN,31,415,no,no,0,224.5,96,191.2,72,214.5,100,9.1,1,2,False,0
3833,WV,114,415,no,no,0,247.8,95,255.1,98,224.1,105,9.5,6,1,True,0
3834,MD,47,415,yes,no,0,177.1,104,217.4,97,191.8,131,9.7,5,2,False,5
3835,GA,77,415,no,no,0,134.5,119,119.7,104,250.7,112,9.3,5,0,False,3
3836,WY,39,510,no,yes,38,201.8,66,200.1,87,173.7,112,9.5,3,0,False,5
3837,WV,193,415,no,no,0,180.5,114,117.9,80,192.9,97,10.2,4,2,False,2
3838,OH,103,415,no,yes,40,164.5,95,228.7,82,194.7,97,7.4,1,4,False,6
3839,AK,36,415,yes,yes,19,171.9,96,198.4,111,321.7,76,10.5,1,1,True,1
3840,MT,149,415,no,no,0,244.2,83,262,72,144.5,113,7,4,1,False,5
3841,IL,87,415,no,no,0,221.4,69,195.2,53,120.6,91,13.7,4,1,False,5
3842,RI,1,510,no,no,0,241.5,114,195.2,94,201.6,93,14.1,3,3,False,0
3843,WY,62,415,no,no,0,116.5,77,186.1,111,180.6,72,16.1,2,3,False,4
3844,WA,112,415,no,no,0,158.1,107,181.5,101,200.3,126,8.3,7,1,False,2
3845,CO,82,408,no,no,0,121.6,81,191.3,109,231.4,81,8.6,5,3,False,1
3846,DC,86,408,no,no,0,178.3,94,264.4,74,284.6,109,15,2,0,False,1
3847,OH,141,415,no,no,0,215.8,79,112.7,85,221.8,109,5.6,4,2,False,3
3848,AL,55,415,no,yes,28,222.5,134,177.8,106,194.6,90,9.7,4,2,False,3
3849,KY,127,415,no,no,0,264.5,75,179.2,91,141.9,93,8,1,1,False,5
3850,IA,82,510,no,yes,23,123.7,93,139.1,74,174.5,118,10.6,2,1,False,4
3851,OH,69,415,no,no,0,244.8,76,77.2,100,222.8,102,10,3,0,False,3
3852,MD,131,415,no,no,0,212.8,108,212,115,235.9,96,9.8,11,0,False,0
3853,HI,87,510,no,no,0,297.4,63,118.4,108,242.3,72,11,2,2,True,3
3854,WV,63,415,no,no,0,147.8,95,201.4,72,154.9,118,8.6,8,1,False,4
3855,SD,124,408,yes,yes,29,187.1,75,148.5,142,214.4,124,5.5,7,2,False,3
3856,NY,148,408,no,no,0,236.5,84,236,95,228.6,124,8.3,6,2,False,0
3857,ID,68,415,no,no,0,186.5,108,190.2,107,187.8,103,11,5,1,False,5
3858,TX,72,415,yes,no,0,286.1,101,306.1,94,232.8,89,10.3,1,4,True,0
3859,TX,119,510,no,no,0,107.2,100,221.1,100,212.6,96,8.3,3,2,False,4
3860,ID,43,415,no,yes,36,93.1,68,246.1,83,94.9,109,8.7,8,1,False,4
3861,CA,136,510,no,no,0,132.4,110,254.1,81,176.5,100,13,6,2,False,6
3862,MO,97,510,no,no,0,80.7,99,262.3,93,214.6,130,8.8,3,0,False,6
3863,OR,149,415,no,no,0,114.5,103,228.8,100,135.8,74,10.7,3,0,False,4
3864,KY,59,510,no,no,0,155.5,92,192.3,104,123.3,106,10.5,3,4,True,5
3865,NY,77,415,no,no,0,184.7,130,194,105,249.1,91,9,4,1,False,1
3866,MI,110,415,no,no,0,94.1,127,283,97,168.7,69,10.3,6,2,False,6
3867,WA,70,415,no,no,0,229.3,110,118.2,89,155,105,7.9,4,1,False,3
3868,VT,155,510,no,no,0,223.8,109,233.4,68,201.6,111,8.8,8,1,False,2
3869,DC,151,415,no,yes,27,154.4,141,210.6,109,167.9,109,7.8,3,3,False,2
3870,TX,125,415,no,no,0,190.2,107,209.2,75,102.1,136,14.2,5,4,True,5
3871,NJ,83,415,no,no,0,167,120,209.1,102,131,107,8.6,2,1,False,5
3872,ND,94,510,no,no,0,154.8,113,261.8,121,213,81,11.6,5,0,False,6
3873,CO,11,415,no,yes,36,293.4,122,174.1,91,212,50,6.9,6,1,False,0
3874,CO,92,415,no,no,0,160.5,113,287.3,134,212.6,93,8.2,3,3,False,6
3875,GA,70,415,no,yes,20,230.2,110,177.5,111,206.3,38,11.9,2,0,False,3
3876,UT,82,510,no,no,0,191.9,95,116.7,105,202.6,113,8.2,5,0,False,3
3877,CO,65,408,no,no,0,131.5,119,222.3,119,155.3,83,11.1,7,1,False,4
3878,AZ,102,510,no,no,0,171.6,116,219.4,111,242.1,85,12.1,4,0,True,1
3879,TX,112,510,no,no,0,242.1,69,235.2,150,237.7,106,10,5,3,True,0
3880,CT,78,408,no,no,0,157.3,61,242,119,196,107,10.6,1,1,False,6
3881,NM,77,408,yes,no,0,192.7,82,198,91,204.2,95,9,6,1,False,3
3882,MI,126,415,no,no,0,175.6,91,151.1,100,201.5,100,9.9,2,1,False,2
3883,ME,58,415,no,yes,29,239.6,84,182.1,80,118.3,100,11,3,2,False,5
3884,CT,38,510,no,no,0,96.9,110,241.4,75,141,69,10.8,3,0,False,4
3885,MO,87,408,no,no,0,129.5,104,194,133,287.9,65,7.2,7,2,False,1
3886,WY,72,510,yes,no,0,274,75,162.8,110,110,121,7.7,3,4,False,5
3887,DC,69,415,no,no,0,111.7,86,187.5,68,194.8,128,11.6,10,2,False,4
3888,RI,85,408,no,no,0,142.7,82,179.1,106,141.4,88,5,8,3,False,4
3889,VA,176,415,no,no,0,216.7,91,233.9,104,231.1,110,9,4,1,False,2
3890,MA,133,415,no,no,0,207.1,106,283.5,124,65.2,107,10.5,2,3,False,5
3891,MT,146,415,no,no,0,214.8,86,230.9,94,223.8,100,5.8,3,3,False,2
3892,WA,31,415,no,no,0,142.9,67,109.7,72,293.6,112,11.5,6,0,False,1
3893,TN,78,415,yes,no,0,71.5,126,166.8,127,211.6,86,8.3,2,3,True,4
3894,ND,118,415,no,no,0,77.6,113,126.9,75,191,79,14.9,4,1,False,4
3895,ME,119,510,no,no,0,73.7,66,160.5,132,214.2,67,13,6,3,False,4
3896,CO,141,408,no,no,0,264.3,90,216.4,101,208.8,72,9.6,3,0,True,0
3897,IN,91,510,yes,no,0,103.2,100,124.8,154,336.1,111,14,4,2,True,1
3898,DC,150,510,yes,no,0,114.8,156,135.3,78,218.4,98,15.6,4,1,True,4
3899,UT,76,415,no,no,0,212.5,124,215.5,110,128,94,5.2,9,3,False,5
3900,ID,159,510,no,yes,36,288.2,120,227.1,105,198.2,113,13.3,7,1,False,0
3901,UT,66,415,no,no,0,192.4,98,187,93,132.9,82,11.2,1,0,False,5
3902,MD,139,415,no,no,0,102.2,76,230,106,183.4,136,10.8,4,1,False,4
3903,VT,122,415,yes,no,0,49.5,114,214.1,98,154.9,120,10,4,0,False,4
3904,FL,91,415,no,no,0,153.2,70,231.7,91,115.1,80,9.8,3,4,True,5
3905,NH,131,415,no,no,0,55.5,79,163.5,104,128.1,59,10.1,4,1,False,4
3906,IL,135,415,no,no,0,247.2,61,168.7,122,169.8,100,6.6,1,0,False,2
3907,NM,109,408,no,yes,40,99.7,116,140.3,117,221.3,76,13.9,5,3,False,4
3908,KS,129,415,no,no,0,220.2,117,261.1,102,165.9,132,10.8,1,2,False,6
3909,WV,85,415,no,no,0,116.9,75,183.3,109,307.4,119,10,8,2,False,1
3910,ID,125,408,no,no,0,175.9,98,192.8,148,278.2,110,10.6,5,0,False,1
3911,ME,67,415,no,no,0,208,95,234.8,81,266,80,11.7,6,3,False,0
3912,MA,61,415,no,yes,28,239.9,110,218.9,87,166,46,12.1,4,1,False,5
3913,TX,77,510,no,no,0,136.5,95,182.6,102,233.6,93,9.9,10,1,False,1
3914,OR,135,408,yes,no,0,174.8,112,218,125,180.1,102,12.7,6,3,False,2
3915,WV,43,510,no,yes,26,141.5,94,196.4,123,172.4,100,12.9,1,3,False,4
3916,MO,120,415,no,no,0,79.2,123,212.1,106,224.6,104,10.2,4,3,False,4
3917,WY,62,415,no,no,0,238.9,102,161.4,115,248.5,103,13.4,4,0,False,3
3918,WV,160,408,no,yes,37,179.8,104,144.8,115,209.1,89,11.1,8,3,False,2
3919,UT,67,510,no,no,0,225.9,78,243.1,83,84.1,94,13.5,2,2,True,5
3920,KY,98,415,no,no,0,189.8,113,271.5,111,218.9,96,13,5,1,False,6
3921,OK,103,510,no,no,0,267,97,204.3,151,246.9,67,11.3,7,1,True,0
3922,TN,121,415,no,no,0,217.3,79,218,106,166.5,69,11.5,7,1,False,5
3923,GA,111,415,no,no,0,129.1,92,148.9,132,264,103,16.8,7,2,False,1
3924,NE,127,408,no,no,0,135.5,110,146,116,208,88,10.7,4,2,False,4
3925,WA,65,510,no,no,0,183.4,63,183.6,80,153.5,83,10.7,4,4,True,5
3926,MO,86,510,no,no,0,223,109,286.2,76,257.8,132,7.5,7,3,True,0
3927,WV,133,510,no,yes,24,125.5,106,161.2,95,209.1,112,15,4,2,False,4
3928,WA,238,415,no,no,0,202,60,213.9,105,266.4,90,12,1,2,False,2
3929,ME,119,510,no,no,0,140,135,138.9,103,230.2,121,6.1,6,0,False,3
3930,WI,113,415,no,no,0,126,90,205.8,92,217,121,12.8,1,0,False,4
3931,NC,126,415,no,no,0,228.2,68,170.2,102,168.9,72,10.2,6,1,False,2
3932,OK,103,415,no,no,0,278.4,121,252.2,139,202.3,96,13.7,1,1,True,0
3933,MA,104,415,no,no,0,285.3,75,130.8,111,181.8,99,10.5,2,2,False,3
3934,MN,56,415,no,no,0,222.9,100,145.2,110,170.6,129,5.6,8,1,False,3
3935,ND,56,510,no,yes,37,153.7,97,271.4,91,179,121,8.3,2,1,False,6
3936,AZ,155,415,yes,no,0,176.1,88,244.5,84,189.9,99,11.2,1,2,True,2
3937,SC,100,408,no,yes,41,306.9,71,243.3,72,125.9,114,10.5,4,2,False,5
3938,ME,113,408,no,no,0,203.4,85,219.8,140,240,107,8.3,5,1,False,0
3939,MO,103,415,no,yes,37,230.7,112,319.4,116,299.4,77,7.9,3,2,False,0
3940,NJ,160,415,no,no,0,118.9,106,163.5,75,195,131,13.1,4,0,False,4
3941,WY,142,408,no,yes,34,219.5,85,144,120,258.2,84,7,3,1,False,3
3942,OK,73,415,yes,yes,34,252.9,103,220.1,79,144.9,65,11.4,3,0,False,5
3943,PA,135,415,no,yes,46,172.6,77,203.4,102,264.2,108,10.4,2,1,False,1
3944,ND,120,415,no,no,0,174.1,108,209.6,96,267.5,99,11.6,2,0,False,1
3945,NM,29,415,no,no,0,262,112,82.7,60,195.1,120,10.7,5,1,False,3
3946,FL,158,415,no,no,0,123.3,115,130.4,91,243.7,119,11.2,3,3,False,2
3947,MO,132,408,no,no,0,213.6,125,133.9,54,332.2,104,7.5,2,4,False,1
3948,NV,104,415,no,no,0,210.9,90,272.2,101,304.3,86,10.6,5,3,True,0
3949,SD,74,510,no,no,0,143.7,97,229.6,110,98.8,100,11.8,5,1,False,5
3950,OR,28,415,no,no,0,171.2,90,173.9,65,210.5,139,14,4,2,False,3
3951,TN,45,415,yes,no,0,189.6,96,171.7,69,222,102,13.9,7,1,True,3
3952,VA,60,415,no,no,0,229.5,91,157.7,67,162.4,76,13.2,3,2,False,5
3953,ME,173,408,no,no,0,128.6,108,248.3,92,130.1,115,10.4,2,4,True,6
3954,FL,152,408,no,yes,26,214.8,82,226.7,135,206.7,97,7.6,11,1,False,2
3955,RI,140,510,no,no,0,187.1,110,158,70,211.4,123,8.5,2,2,False,2
3956,DC,94,415,no,yes,31,209.3,90,281.7,111,190.1,66,7.9,5,0,False,6
3957,AR,88,415,no,no,0,141.7,102,226.2,125,100.1,93,11.9,8,0,False,5
3958,OR,170,408,no,yes,22,173.6,66,142.2,83,156.5,93,5.2,3,1,False,2
3959,SD,57,510,no,no,0,176.9,75,204.2,86,254.1,90,6.1,4,1,False,1
3960,MS,78,510,yes,no,0,198.9,93,210.6,86,252.1,99,14.4,12,0,True,1
3961,NC,102,408,no,yes,27,109.8,66,207.3,76,236.9,101,10.3,7,0,False,1
3962,OH,49,408,no,no,0,202.3,105,195.4,131,190.1,88,9,2,3,True,5
3963,IN,195,415,no,no,0,221.6,109,126.2,94,212.2,98,6.4,2,0,False,2
3964,MT,64,415,no,no,0,131.3,105,109.4,114,246.2,125,12.7,4,4,True,3
3965,SC,105,408,yes,no,0,274,156,263,69,195.9,93,11.3,3,3,True,0
3966,OR,81,415,no,yes,33,200.3,103,216.9,96,249.8,100,15.5,4,1,False,1
3967,OR,123,415,no,yes,38,202.3,104,292.4,105,239.3,63,11.2,1,3,False,6
3968,GA,63,408,no,no,0,204,119,161.7,90,202.6,113,9.4,4,3,False,3
3969,MI,126,415,no,no,0,193.1,114,75.5,61,186.2,73,11.1,1,3,False,3
3970,OR,153,415,no,no,0,202.2,132,158.9,78,111.4,98,8.6,4,2,False,5
3971,OR,67,415,no,no,0,245.1,118,185.2,94,193.6,112,8.1,3,3,False,0
3972,MA,65,408,no,no,0,158.3,71,168.3,119,139.9,119,6.6,6,2,False,5
3973,IA,21,408,no,no,0,138.1,79,186.9,75,194.2,105,12.1,1,0,False,4
3974,VA,72,510,no,no,0,212.7,92,306.4,100,140.3,90,12.9,6,0,False,6
3975,WV,176,510,no,no,0,304.2,111,306.6,64,207.9,98,9.5,2,7,True,0
3976,TX,150,408,no,yes,24,212.4,157,168.7,91,199.4,112,9.7,1,2,False,2
3977,IL,108,510,yes,no,0,137.3,68,143.8,94,238.7,101,8.9,1,1,True,1
3978,RI,129,510,no,yes,10,161.4,91,183.1,102,240.3,65,12.9,3,1,False,1
3979,WA,73,510,yes,no,0,202.9,108,285.9,121,219,102,12.8,5,1,False,6
3980,DE,90,415,no,no,0,272.2,75,122.9,96,252.6,100,9.2,2,0,False,3
3981,NV,105,408,no,no,0,98.2,103,140.3,91,140.2,106,13.9,1,1,False,4
3982,MO,115,408,no,no,0,80.8,81,195.7,91,190.1,66,11.7,6,1,False,4
3983,OH,82,415,no,no,0,207.2,114,163.7,97,192.8,79,9.3,4,7,False,3
3984,NH,131,415,no,no,0,227.7,134,162.7,88,279.4,90,8.9,7,4,False,0
3985,ME,77,415,no,no,0,208.8,117,175.4,81,171.5,105,13.4,3,0,False,5
3986,NH,201,510,no,no,0,159.9,61,237.3,124,290.2,99,13.4,4,3,False,2
3987,NC,139,415,yes,no,0,185.1,101,266.7,75,207.9,95,9,3,3,False,6
3988,KY,94,408,no,no,0,139.1,93,237.9,100,227.1,59,11.4,3,1,False,1
3989,UT,95,415,no,no,0,155.5,99,167,75,190.7,125,13.2,4,1,False,4
3990,NV,138,408,no,no,0,180.5,82,242.4,103,244.4,89,10.3,7,2,False,1
3991,VT,105,415,no,no,0,204.6,111,134.4,109,260.8,69,5.7,7,1,False,3
3992,ME,81,415,yes,no,0,220.4,76,276.4,122,239.5,112,11.4,5,1,True,0
3993,ME,127,510,no,no,0,223.2,137,144.7,119,96,109,8.6,4,2,False,5
3994,PA,84,415,no,no,0,109.1,114,231.4,113,274,112,9.6,4,0,False,1
3995,MI,47,510,no,yes,30,136.5,101,174.9,74,146.4,91,10.9,3,2,False,4
3996,MN,128,510,yes,no,0,192.8,96,136.6,86,151.8,75,13.5,4,1,True,3
3997,SD,39,408,no,no,0,179,88,148.2,124,146.8,116,8.8,4,2,False,5
3998,KY,76,510,no,no,0,293.8,94,169.6,62,160.4,103,13.7,9,0,True,5
3999,SC,95,415,no,no,0,226.6,98,88.5,107,166.2,105,11.9,3,2,False,3
4000,WA,82,415,no,no,0,313.6,110,263.2,104,139,93,7.5,5,1,True,0
4001,KY,167,408,no,no,0,130.5,66,80.9,102,221.6,116,11.2,5,1,False,3
4002,PA,104,415,no,no,0,186.8,102,176.3,114,222.2,84,13,3,0,False,3
4003,VA,136,415,no,no,0,110.2,92,219.4,109,188.1,67,12.3,4,2,False,4
4004,UT,83,510,no,yes,33,228.2,85,249.2,114,93.5,89,10.2,7,0,False,5
4005,DC,78,415,yes,no,0,176.6,107,179.4,98,178.2,80,16.6,5,2,True,5
4006,MA,135,415,no,yes,45,241.4,102,206.4,78,196.6,104,9.4,6,0,False,0
4007,LA,79,408,no,no,0,174.8,88,197,94,87,103,8.6,6,3,False,5
4008,VA,133,415,no,no,0,171.8,64,177.1,83,223,96,10.3,4,1,False,2
4009,MI,76,415,no,yes,37,190.8,58,221.9,101,211.2,104,12.3,4,1,False,0
4010,MI,216,408,no,no,0,212.3,106,191.1,71,224.9,79,9.4,8,3,False,2
4011,CT,73,510,no,no,0,159,123,233.3,95,178.9,155,15.2,3,2,False,6
4012,NH,183,408,no,yes,38,178.4,103,184.4,79,203.3,94,7.2,3,3,False,2
4013,AL,106,415,no,no,0,222.1,123,276.8,92,213.5,99,9,3,0,False,0
4014,MD,78,510,no,no,0,238.9,96,196.1,92,102.4,95,11,1,6,False,5
4015,ND,109,415,no,no,0,101.8,105,348.9,107,233.2,150,7.5,5,1,False,6
4016,RI,90,510,no,no,0,190,98,196.1,111,216.4,58,8,6,2,False,1
4017,NY,112,415,no,yes,17,120,94,79.5,104,214,94,8.7,1,1,False,3
4018,OH,92,415,no,no,0,145.9,90,148.1,105,241.3,93,8.4,1,2,False,1
4019,WV,35,408,no,no,0,179.8,82,176.1,78,132.6,85,12,5,1,False,5
4020,OK,28,408,no,no,0,225.7,70,206.9,90,167.9,88,13.8,3,1,False,5
4021,WI,93,415,no,no,0,199.7,109,114.2,68,241,109,7.1,2,0,False,3
4022,OH,26,510,no,no,0,150,63,225,90,202.3,99,9.2,5,3,False,6
4023,OK,33,415,yes,no,0,247.1,114,146.5,110,208.9,94,10.6,2,4,True,3
4024,PA,120,408,no,no,0,215.7,75,244.4,105,211.2,91,11.4,5,2,False,0
4025,KS,124,415,no,no,0,94.8,102,238.9,91,279.4,94,11.6,3,2,False,1
4026,SD,56,415,no,no,0,79.3,115,159,64,245.7,99,10.1,4,1,False,1
4027,UT,39,408,no,no,0,157.2,81,247.7,131,215.7,141,9.9,9,1,False,6
